album_id,title,artist,release_year,cover_image_url,streaming_link_spotify,streaming_link_apple,artist_summary,album_summary,label_name,cover_artists,calendar_order,apple_link_is_substitute,spotify_link_is_substitute,image_filename
88469e35-3a23-462e-8cee-0357abd72fb7,Hear & Now,Don Cherry,1977,https://is1-ssl.mzstatic.com/image/thumb/Music/24/4d/5a/mzi.bufigcnq.jpg/600x600bb.jpg,https://open.spotify.com/album/2DG7HLpr9Qm1ffNIZ2p21c,https://music.apple.com/us/album/hear-now/339541557?uo=4,"<a href=""https://en.wikipedia.org/wiki/Don_Cherry_(trumpeter)"">Don Cherry</a>, born in 1936 in Oklahoma City to African and Choctaw parents and raised in Los Angeles, began on trumpet as a teen before joining <a href=""https://en.wikipedia.org/wiki/Ornette_Coleman"">Ornette Coleman</a>'s revolutionary free jazz quartet in 1958. A pocket cornet master, he blended bebop, world music from Africa, India, and the Middle East, and formed groups like <a href=""https://en.wikipedia.org/wiki/New_York_Contemporary_Five"">New York Contemporary 5</a> and <a href=""https://en.wikipedia.org/wiki/Codona_(band)"">Codona</a>. His nomadic innovations reshaped jazz until his 1995 death.","<a href=""https://en.wikipedia.org/wiki/Hear_%26_Now_(Don_Cherry_album)"">Hear & Now</a> (1977) showcases <a href=""https://en.wikipedia.org/wiki/Don_Cherry_(trumpeter)"">Cherry</a>'s spiritual fusion vision, blending Indian mysticism with world-music instrumentation and fiery trumpet work. Recorded at <a href=""https://en.wikipedia.org/wiki/Electric_Lady_Studios"">Electric Lady Studios</a> with <a href=""https://en.wikipedia.org/wiki/Michael_Brecker"">Michael Brecker</a> and <a href=""https://en.wikipedia.org/wiki/Collin_Walcott"">Collin Walcott</a>, it represents his ambitious yet divisive attempt at commercial accessibility. Tracks like ""Mahakali"" and ""Journey of Milarepa"" exemplify his pioneering world-fusion approach before the term existed.",Atlantic Records,"Lynn Breslin (Design), Steinbicker/Houghton (Photo)",323,false,false,IMG_7901.png
20b3d3da-b608-49e2-959a-f282080497f8,India,Gal Costa,1973,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/4a/5b/c8/4a5bc89e-58ac-9725-eb8f-ac5fec9b9390/06UMGIM35169.rgb.jpg/600x600bb.jpg,https://open.spotify.com/album/7bxZ0kvGIbJRvBGFrKooub,https://music.apple.com/us/album/%C3%ADndia/1444212522?uo=4,"<a href=""https://en.wikipedia.org/wiki/Gal_Costa"">Gal Costa</a>, born Maria da Graça Costa Penna Burgos in <a href=""https://en.wikipedia.org/wiki/Salvador,_Bahia"">Salvador, Bahia</a> in 1945, emerged as a key voice in Brazil's <a href=""https://en.wikipedia.org/wiki/Tropicalia"">Tropicália</a> movement alongside <a href=""https://en.wikipedia.org/wiki/Caetano_Veloso"">Caetano Veloso</a> and <a href=""https://en.wikipedia.org/wiki/Gilberto_Gil"">Gilberto Gil</a>. Blending bossa nova, samba, rock, and psychedelia, her emotive style challenged military dictatorship-era norms. Albums like <a href=""https://en.wikipedia.org/wiki/Gal_Costa_(1969_album)"">Gal Costa</a> (1969) and <a href=""https://en.wikipedia.org/wiki/Índia_(album)"">Índia</a> (1973) cemented her legacy as a transformative artist who bridged popular music and political rebellion.","<a href=""https://en.wikipedia.org/wiki/%C3%8Dndia_(album)"">Índia</a>, Gal Costa's 1973 Philips Records release, blends post-Tropicália subtlety with indigenous Brazilian rhythms, soft guitars, orchestral swells by <a href=""https://en.wikipedia.org/wiki/Rog%C3%A9rio_Duprat"">Rogério Duprat</a>, and her hushed, controlled vocals. Key tracks like ""Índia,"" ""Volta,"" ""Milho Verde,"" ""Presente Cotidiano,"" and ""Desafinado"" fuse samba, funk, tango, and protest under dictatorship censorship. Its elegant rebellion shaped modern Brazilian identity in the jazz-infused canon.",Philips,"Edinizio Ribeiro (Design), Antonio Guerreiro, Mario Luiz T. De Carvalho (Photo)",324,false,false,IMG_7902.png
af974023-015b-4dca-9f6d-8218f7fb7723,Night Train Vol.3,The Oscar Peterson Trio,1967,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/ab/c4/fc/abc4fc25-9e4e-810b-d438-45722722c3b5/06UMGIM09109.rgb.jpg/600x600bb.jpg,https://open.spotify.com/album/4gPYH4cFOgaukEpzcAr7vw,https://music.apple.com/us/album/night-train/1440761118?uo=4,"<a href=""https://en.wikipedia.org/wiki/Oscar_Peterson"">Oscar Peterson</a>'s trio, formed in the early 1950s with <a href=""https://en.wikipedia.org/wiki/Ray_Brown_(musician)"">Ray Brown</a> and <a href=""https://en.wikipedia.org/wiki/Herb_Ellis"">Herb Ellis</a>, revolutionized small-group jazz through virtuosic improvisation blended with meticulously arranged compositions. Their technical brilliance and emotional depth made them arguably history's greatest jazz trio, dominating the 1950s while backing legendary artists like <a href=""https://en.wikipedia.org/wiki/Ella_Fitzgerald"">Ella Fitzgerald</a> and <a href=""https://en.wikipedia.org/wiki/Louis_Armstrong"">Louis Armstrong</a>.","<a href=""https://en.wikipedia.org/wiki/Night_Train_(album)"">Night Train Vol.3</a>, though recorded in 1962 by <a href=""https://en.wikipedia.org/wiki/Oscar_Peterson"">Oscar Peterson</a>'s trio with <a href=""https://en.wikipedia.org/wiki/Ray_Brown_(musician)"">Ray_Brown</a> on bass and <a href=""https://en.wikipedia.org/wiki/Ed_Thigpen"">Ed Thigpen</a> on drums for <a href=""https://en.wikipedia.org/wiki/Verve_Records"">Verve Records</a>, blends blues, bebop, and <a href=""https://en.wikipedia.org/wiki/Duke_Ellington"">Duke Ellington</a> tributes like ""I Got It Bad (And That Ain't Good)"" and Peterson's ""Hymn to Freedom."" Its swinging elegance and emotional restraint make it a core jazz masterpiece.",Verve Records,"Peter Penner (Design), Peter Penner (Photo)",325,false,false,IMG_7903.png
a2341d5f-f6f5-4fbb-832e-bf84f1c6c590,Journey Into Nigritia,"Nate ""Mrafu"" Morgan",1983,https://is1-ssl.mzstatic.com/image/thumb/Music/1e/c1/36/mzi.qyznresz.jpg/600x600bb.jpg,https://open.spotify.com/album/0SkaBKYRXFMIRNW5v0Ljhn?si=fttBZjTNQW2BxjtblhgWpg,https://music.apple.com/us/album/journey-into-nigritia/431978448?uo=4,"Nate ""Mrafu"" <a href=""https://en.wikipedia.org/wiki/Nate_Morgan"">Morgan</a> (1953–2013) emerged from Los Angeles' vibrant jazz scene, studying with <a href=""https://en.wikipedia.org/wiki/Joe_Sample"">Joe Sample</a> and <a href=""https://en.wikipedia.org/wiki/Hampton_Hawes"">Hampton Hawes</a> in junior high before joining <a href=""https://en.wikipedia.org/wiki/Horace_Tapscott"">Horace Tapscott</a>'s UGMAA and Pan Afrikan Peoples Arkestra. His fluid, modal style drew from <a href=""https://en.wikipedia.org/wiki/Stanley_Cowell"">Stanley Cowell</a> and <a href=""https://en.wikipedia.org/wiki/McCoy_Tyner"">McCoy Tyner</a>, blending afro-centric improvisation with spiritual depth. A ""musician's musician,"" he gigged with <a href=""https://en.wikipedia.org/wiki/Rufus_(band)"">Rufus</a> featuring <a href=""https://en.wikipedia.org/wiki/Chaka_Khan"">Chaka Khan</a> and led seminal <a href=""https://en.wikipedia.org/wiki/Nimbus_West_Records"">Nimbus West</a> albums like <i>Journey into Nigritia</i>, preserving LA's community jazz legacy.","Nate ""Mrafu"" <a href=""https://en.wikipedia.org/wiki/Nate_Morgan"">Morgan</a>'s 1983 debut <i><a href=""https://en.wikipedia.org/wiki/Journey_Into_Nigritia"">Journey Into Nigritia</a></i>, on <a href=""https://en.wikipedia.org/wiki/Nimbus_West_Records"">Nimbus West</a>, delivers post-<a href=""https://en.wikipedia.org/wiki/John_Coltrane"">Coltrane</a> spiritual jazz with modal melodies and fiery alto sax from <a href=""https://en.wikipedia.org/wiki/Dadisi_Komolafe"">Dadisi Komolafe</a>, backed by bass and drums. Standouts like ""Mrafu,"" ""He Left Us A Song,"" and ""Study In C.T."" capture LA's underground fire. This classic preserves community jazz's poignant legacy.",Outernational Sounds,"Michael Wilcots & Nate Morgan (Design), Arkeyes Associates (Photo)",326,false,false,IMG_7904.png
d88bc20a-c9b2-4377-8c53-726489b53165,"Alone Again, Naturally",Esther Philips,1972,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/ba/a8/bb/baa8bb79-f86c-74ac-ec59-1b922ca8420a/2994cd24-37f6-4705-8f95-75c15d205363.jpg/600x600bb.jpg,null,https://music.apple.com/us/album/the-warwick-singles-2021-remaster-ep/1567512522?uo=4,"Born <a href=""https://en.wikipedia.org/wiki/Esther_Phillips"">Esther Phillips</a> (née Esther Mae Jones) in Galveston, Texas, in 1935, she launched her career at 13 as Little Esther with <a href=""https://en.wikipedia.org/wiki/Johnny_Otis"">Johnny Otis</a>' revue, scoring R&B hits like ""Double Crossin' Blues."" A versatile stylist blending blues, R&B, soul, jazz, and country—exemplified by smashes ""Release Me"" and ""<a href=""https://en.wikipedia.org/wiki/Home_Is_Where_the_Hatred_Is"">Home Is Where the Hatred Is</a>""—she overcame addiction for Kudu triumphs, cementing her legacy as a genre-transcending powerhouse before her 1984 death.","<a href=""https://en.wikipedia.org/wiki/Alone_Again,_Naturally_(Esther_Phillips_album)"">Alone Again, Naturally</a>, Esther Phillips' 1972 Kudu release produced by <a href=""https://en.wikipedia.org/wiki/Creed_Taylor"">Creed Taylor</a>, fuses soul, jazz, and blues with stellar players like <a href=""https://en.wikipedia.org/wiki/George_Benson"">George Benson</a>, <a href=""https://en.wikipedia.org/wiki/Ron_Carter"">Ron Carter</a>, and <a href=""https://en.wikipedia.org/wiki/Billy_Cobham"">Billy Cobham</a>. Key tracks include her gritty ""Use Me,"" bluesy ""<a href=""https://en.wikipedia.org/wiki/Cherry_Red_(blues)"">Cherry Red</a>,"" and Gil Scott-Heron-prefaced ""Georgia Rose."" This polished gem endures for spotlighting her raw emotional depth in the soul-jazz canon.",Kudu,"Bob Ciano (Design), Mort Mace (Photo)",327,true,false,IMG_7905.png
89f4c156-bde3-40a0-8d7e-f62c5c3a6ec6,A Gassss,Jr. Walker & The All Stars,1970,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/04/6b/cc/046bccfb-ca1e-8403-84c0-9f0c13f5e4e0/19UMGIM47954.rgb.jpg/600x600bb.jpg,https://open.spotify.com/album/7Bnwu7sh1fFQWzOAxw1GPm?si=6Z0J2EaySjqxT2A7grdmVw,https://music.apple.com/us/album/a-gasssss/1466986442?uo=4,"<a href=""https://en.wikipedia.org/wiki/Jr._Walker_%26_the_All_Stars"">Jr. Walker & The All Stars</a>, led by saxophonist <a href=""https://en.wikipedia.org/wiki/Junior_Walker"">Junior Walker</a> (Autry DeWalt Mixon Jr.), formed in late-1950s <a href=""https://en.wikipedia.org/wiki/Battle_Creek,_Michigan"">Battle Creek, Michigan</a>, evolving from local groups like the Rhythm Rockers. Signed to <a href=""https://en.wikipedia.org/wiki/Motown"">Motown</a>'s Soul label in 1964 via <a href=""https://en.wikipedia.org/wiki/Harvey_Fuqua"">Harvey Fuqua</a>, their jump blues and R&B-infused soul erupted with the 1965 smash ""<a href=""https://en.wikipedia.org/wiki/Shotgun_(Jr._Walker_&_the_All_Stars_song)"">Shotgun</a>."" Hits like ""<a href=""https://en.wikipedia.org/wiki/(I%27m_a)_Road_Runner"">Road Runner</a>"" defined Motown's energetic sound, blending raw sax with funky grooves until disbanding in 1979.","<a href=""https://en.wikipedia.org/wiki/A_Gasssss"">A Gasssss</a> (1970), produced by <a href=""https://en.wikipedia.org/wiki/Johnny_Bristol"">Johnny Bristol</a> for <a href=""https://en.wikipedia.org/wiki/Motown"">Motown</a>, delivers a warm, soaring soul sound with <a href=""https://en.wikipedia.org/wiki/Junior_Walker"">Junior Walker</a>'s raw sax leading funky grooves. Key tracks include the classic ""<a href=""https://en.wikipedia.org/wiki/Do_You_See_My_Love_(For_You_Growing)"">Do You See My Love (For You Growing)</a>."" Though rooted in R&B, its infectious energy bridges Motown soul to jazz-infused rhythms, marking a vibrant late-period highlight.",Tamla Motown,Cover Artists Unknown,328,false,false,IMG_7907.png
dd4d1cc5-6148-4927-abbe-5b2bd69e392b,None,Art Blakey And The Jazz Messengers,1973,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/59/fa/f6/59faf6ac-87ca-0662-fe91-e49d33699b7e/00025218515924.rgb.jpg/600x600bb.jpg,https://open.spotify.com/album/5wFvOFeCZMKWDyqgjmE3VS,https://music.apple.com/us/album/mission-eternal-vol-2/1443224204?uo=4,"<a href=""https://en.wikipedia.org/wiki/Art_Blakey"">Art Blakey</a> co-founded <a href=""https://en.wikipedia.org/wiki/The_Jazz_Messengers"">The Jazz Messengers</a> with <a href=""https://en.wikipedia.org/wiki/Horace_Silver"">Horace Silver</a> in the mid-1950s, initially as a collective before leading it solo for 35 years until his 1990 death. Pioneers of **hard bop**, they fused aggressive bebop with blues roots, birthing hits like ""<a href=""https://en.wikipedia.org/wiki/Moanin%27_(album)"">Moanin'</a>'"" on <a href=""https://en.wikipedia.org/wiki/Blue_Note_Records"">Blue Note Records</a>. The band served as a vital incubator for stars including <a href=""https://en.wikipedia.org/wiki/Lee_Morgan"">Lee Morgan</a>, <a href=""https://en.wikipedia.org/wiki/Wayne_Shorter"">Wayne Shorter</a>, and <a href=""https://en.wikipedia.org/wiki/Wynton_Marsalis"">Wynton Marsalis</a>, shaping jazz history.","No jazz album titled ""None"" (1973) by <a href=""https://en.wikipedia.org/wiki/Art_Blakey"">Art Blakey</a> and <a href=""https://en.wikipedia.org/wiki/The_Jazz_Messengers"">The Jazz Messengers</a> exists. Instead, their 1973 Prestige release *Buhaina*, recorded March 26–29 with <a href=""https://en.wikipedia.org/wiki/Carter_Jefferson"">Carter Jefferson</a> on saxophones, <a href=""https://en.wikipedia.org/wiki/Cedar_Walton"">Cedar Walton</a> on piano, and guests like <a href=""https://en.wikipedia.org/wiki/Jon_Hendricks"">Jon Hendricks</a>, fused hard bop with electric touches and Latin percussion. Key tracks showcase Blakey's explosive drumming; it highlights the band's enduring vitality amid shifting jazz scenes.",Savoy Records,Cover Artists Unknown,329,true,true,IMG_7908.png
e6ec65ca-3d71-4dc0-aff1-d880a3137fea,Work Song,Nat Adderley,1960,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/84/d4/5a/84d45a67-df4e-e17b-a415-8ea1ebed8677/08UMGIM07404.rgb.jpg/600x600bb.jpg,https://open.spotify.com/album/0l07068z65NQtYicJn1OPn,https://music.apple.com/us/album/work-song/1472169451?uo=4,"<a href=""https://en.wikipedia.org/wiki/Nat_Adderley"">Nat Adderley</a>, born in 1931 in Tampa, Florida, was a masterful cornetist whose warm, blues-infused sound defined soul jazz alongside his brother, <a href=""https://en.wikipedia.org/wiki/Cannonball_Adderley"">Cannonball Adderley</a>. Switching from trumpet in 1950, he joined Cannonball's quintet in 1959, composing hits like ""<a href=""https://en.wikipedia.org/wiki/Work_Song_(Nat_Adderley_composition)"">Work Song</a>"" and ""<a href=""https://en.wikipedia.org/wiki/Jive_Samba"">Jive Samba</a>."" After Cannonball's 1975 death, Nat led his own quintets until 2000, bridging hard bop and funk.","<a href=""https://en.wikipedia.org/wiki/Work_Song_(Nat_Adderley_album)"">Work Song</a>, Nat Adderley's 1960 <a href=""https://en.wikipedia.org/wiki/Riverside_Records"">Riverside Records</a> breakthrough, blends **soul jazz** and hard bop with an innovative cornet-cello-guitar frontline featuring <a href=""https://en.wikipedia.org/wiki/Wes_Montgomery"">Wes Montgomery</a> and <a href=""https://en.wikipedia.org/wiki/Sam_Jones_(musician)"">Sam Jones</a>. Recorded in New York with <a href=""https://en.wikipedia.org/wiki/Bobby_Timmons"">Bobby Timmons</a>, key tracks like the iconic title cut, ""<a href=""https://en.wikipedia.org/wiki/Sack_of_Woe"">Sack of Woe</a>,"" and ballads showcase its funky grooves. It pioneered soul jazz's enduring influence.",Riverside Records,"Harris Lewine, Ken Braren, Paul Bacon (Design), Lawrence N. Shustak (Photo)",330,false,false,IMG_7909.png
bc0daa1f-4c7d-4583-8164-d3ad45cb0ce6,The Essence Of Jazz Classics,Tommy Dorsey,1978,https://is1-ssl.mzstatic.com/image/thumb/Music/6a/13/b0/mzi.sbrbrajl.jpg/600x600bb.jpg,https://open.spotify.com/album/0POVyWCF0UN6dgGoABCBg8,https://music.apple.com/us/album/the-best-of-tommy-dorsey-remastered/299576638?uo=4,"<a href=""https://en.wikipedia.org/wiki/Tommy_Dorsey"">Tommy Dorsey</a>, born in 1905 in Pennsylvania's coal country, was a virtuoso trombonist and big band leader dubbed the ""Sentimental Gentleman of Swing"" for his smooth, lyrical style. With brother <a href=""https://en.wikipedia.org/wiki/Jimmy_Dorsey"">Jimmy</a>, he formed pioneering groups like Dorsey Brothers Orchestra before launching his own massively popular band in 1935, launching <a href=""https://en.wikipedia.org/wiki/Frank_Sinatra"">Frank Sinatra</a>'s stardom and defining swing era jazz.","""The <a href=""https://en.wikipedia.org/wiki/The_Essence_of_Jazz_Classics:_Tommy_Dorsey"">Essence of Jazz Classics: Tommy Dorsey</a>"" (1978), a Japanese RCA compilation, gathers his orchestra's smooth swing gems like ""<a href=""https://en.wikipedia.org/wiki/East_of_the_Sun_(song)"">East of the Sun</a>."" Featuring lush big band arrangements, it spotlights Dorsey's lyrical trombone in classic 1930s-40s recordings. This collection preserves his sentimental swing essence, bridging golden era jazz to modern listeners without advancing the canon innovatively.",The Essence Of Jazz Classics,"T. Seino (Design), K. Lida (Illustration)",331,true,true,IMG_7910.png
38ed7e42-03dd-4460-ad03-87bd2bea3c75,Free Ride,Dizzy Gillespie,1977,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/95/69/12/956912e0-99e3-a694-c254-40e6ebf23fac/00025218678421.rgb.jpg/600x600bb.jpg,https://open.spotify.com/album/2REeWomKOO96sIlsrwKjZb,https://music.apple.com/us/album/free-ride/1443546509?uo=4,"<a href=""https://en.wikipedia.org/wiki/Dizzy_Gillespie"">John Birks ""Dizzy"" Gillespie</a>, born in 1917 in Cheraw, South Carolina, grew up in a musical family and took up the trumpet as a teen. A virtuoso trumpeter and bandleader, he pioneered <a href=""https://en.wikipedia.org/wiki/Bebop"">bebop</a> alongside <a href=""https://en.wikipedia.org/wiki/Charlie_Parker"">Charlie Parker</a>, revolutionizing jazz with complex rhythms, harmonies, and his signature bent-bell trumpet. Dubbed Jazz Ambassador, he toured globally for the State Department, blending Afro-Cuban influences into his innovative big bands.","<a href=""https://en.wikipedia.org/wiki/Free_Ride_(album)"">Free Ride</a>, recorded in 1977 on the <a href=""https://en.wikipedia.org/wiki/Pablo_Records"">Pablo</a> label, reunites <a href=""https://en.wikipedia.org/wiki/Dizzy_Gillespie"">Dizzy Gillespie</a> with composer-arranger <a href=""https://en.wikipedia.org/wiki/Lalo_Schifrin"">Lalo Schifrin</a> since their 1962 effort. Featuring huge orchestras, pop-soul riffs, and theatrical flair, key tracks like ""Unicorn,"" ""Free Ride,"" and ""Ozone Madness"" blend fusion with bebop roots. A vibrant '70s artifact, it showcases Gillespie's adaptability in jazz's evolving canon.",Pablo Records,"Norman Granz, Sheldon Marks (Design), Phil Stern (Photo)",332,false,false,IMG_7911.png
d241dda2-c6cd-4a66-9ab3-2f9d3f42f1b8,New Faces - New Sounds,Wynton Kelly,1953,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/ee/74/80/ee74807a-d0b1-f144-0197-b6a3d5b198e2/00602577533129.rgb.jpg/600x600bb.jpg,https://open.spotify.com/album/6FgLk1M4a7b3jRMw19hSmN,https://music.apple.com/us/album/new-faces-new-sounds-wynton-kelly-piano-interpretations/1455262618?uo=4,"<a href=""https://en.wikipedia.org/wiki/Wynton_Kelly"">Wynton Kelly</a> was an influential jazz pianist born in Jamaica who grew up in Brooklyn. Known for his bluesy, swinging style combining bebop lines with R&B sensibilities, he played with <a href=""https://en.wikipedia.org/wiki/Miles_Davis"">Miles Davis</a>, <a href=""https://en.wikipedia.org/wiki/Dizzy_Gillespie"">Dizzy Gillespie</a>, and <a href=""https://en.wikipedia.org/wiki/Wes_Montgomery"">Wes Montgomery</a>. Despite his significant contributions to jazz, Kelly remains underrated, though fellow musicians recognized his exceptional harmonic sensibility and ability to drive rhythm sections with unmatched swing.","<a href=""https://en.wikipedia.org/wiki/New_Faces_-_New_Sounds"">New Faces - New Sounds</a>, <a href=""https://en.wikipedia.org/wiki/Wynton_Kelly"">Wynton Kelly</a>'s 1951 debut on <a href=""https://en.wikipedia.org/wiki/Blue_Note_Records"">Blue Note Records</a>, captures his 19-year-old mastery in a trio with <a href=""https://en.wikipedia.org/wiki/Franklin_Skeete"">Franklin Skeete</a> and <a href=""https://en.wikipedia.org/wiki/Oscar_Pettiford"">Oscar Pettiford</a> on bass, <a href=""https://en.wikipedia.org/wiki/Lee_Abrams"">Lee Abrams</a> on drums. Blending bebop fireworks on ""<a href=""https://en.wikipedia.org/wiki/Cherokee_(jazz_standard)"">Cherokee</a>"" and ""<a href=""https://en.wikipedia.org/wiki/There_Will_Never_Be_Another_You"">There'll Never Be Another You</a>"" with swing elegance in ""<a href=""https://en.wikipedia.org/wiki/Blue_Moon_(song)"">Blue Moon</a>"" and ""<a href=""https://en.wikipedia.org/wiki/Moonlight_in_Vermont"">Moonlight in Vermont</a>"" (on celesta), it showcases his fully formed style, cementing his early reputation.",Blue Note,Gil Melle (Design),333,false,false,IMG_7912.png
f316e2ac-39f0-4d48-806c-5c18aff85f04,Feels So Good,Chuck Mangione,1977,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/5b/a3/b2/5ba3b241-db11-604d-022d-9465b53620ad/00602567834366.rgb.jpg/600x600bb.jpg,https://open.spotify.com/album/5w0p1F0Q1wBqsX2UiX6CCD,https://music.apple.com/us/album/feels-so-good/1434888809?uo=4,"<a href=""https://en.wikipedia.org/wiki/Chuck_Mangione"">Chuck Mangione</a>, born in Rochester, New York, in 1940 to Italian parents, studied at the <a href=""https://en.wikipedia.org/wiki/Eastman_School_of_Music"">Eastman School of Music</a> and rose through bands led by <a href=""https://en.wikipedia.org/wiki/Art_Blakey"">Art Blakey</a>, <a href=""https://en.wikipedia.org/wiki/Maynard_Ferguson"">Maynard Ferguson</a>, and his brother <a href=""https://en.wikipedia.org/wiki/Gap_Mangione"">Gap</a>. Renowned for his warm flugelhorn tone, he fused jazz with pop in hits like ""<a href=""https://en.wikipedia.org/wiki/Feels_So_Good_(Chuck_Mangione_album)"">Feels So Good</a>,"" pioneering smooth jazz and earning two Grammys.","<a href=""https://en.wikipedia.org/wiki/Feels_So_Good_(Chuck_Mangione_album)"">Feels So Good</a>, released in 1977 on <a href=""https://en.wikipedia.org/wiki/A&M_Records"">A&M Records</a>, blends smooth jazz fusion with pop, featuring <a href=""https://en.wikipedia.org/wiki/Chuck_Mangione"">Chuck Mangione</a>'s signature flugelhorn alongside <a href=""https://en.wikipedia.org/wiki/Chris_Vadala"">Chris Vadala</a>'s sax, <a href=""https://en.wikipedia.org/wiki/Grant_Geissman"">Grant Geissman</a>'s guitar, <a href=""https://en.wikipedia.org/wiki/Charles_Meeks"">Charles Meeks</a>' bass, and <a href=""https://en.wikipedia.org/wiki/James_Bradley_Jr."">James Bradley Jr.</a>'s drums. The title track soared to No. 4 on Billboard Hot 100, while the album hit No. 2, cementing Mangione's role in pioneering smooth jazz.",A&M Records,"Roland Young (Design), Benno Friedmann (Photo)",334,false,false,IMG_7913.png
3edea334-0a46-47b4-bca5-e4bccb6d3dfa,All Tme Favorites By,Sarah Vaughan,1963,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/78/f7/db/78f7db95-39c2-a9c6-8063-cd2ba5c5e839/00602577385940.rgb.jpg/600x600bb.jpg,https://open.spotify.com/album/2AF2R3VOH6dSunwgKXdnHl,https://music.apple.com/us/album/all-time-favorites-by/1448724228?uo=4,"<a href=""https://en.wikipedia.org/wiki/Sarah_Vaughan"">Sarah Vaughan</a>, born in 1924 in <a href=""https://en.wikipedia.org/wiki/Newark,_New_Jersey"">Newark, New Jersey</a>, was a trailblazing jazz singer and pianist nicknamed ""Sassy,"" ""The Divine One,"" and ""Queen of Bebop."" Emerging from church music and an <a href=""https://en.wikipedia.org/wiki/Apollo_Theater"">Apollo Theater</a> win, she collaborated with <a href=""https://en.wikipedia.org/wiki/Earl_Hines"">Earl Hines</a>, <a href=""https://en.wikipedia.org/wiki/Billy_Eckstine"">Billy Eckstine</a>, <a href=""https://en.wikipedia.org/wiki/Dizzy_Gillespie"">Dizzy Gillespie</a>, and <a href=""https://en.wikipedia.org/wiki/Charlie_Parker"">Charlie Parker</a>. Renowned for her three-octave contralto, improvisational genius, and hits like ""<a href=""https://en.wikipedia.org/wiki/Misty_(song)"">Misty</a>,"" she earned Grammy Awards and shaped jazz history.","<a href=""https://en.wikipedia.org/wiki/All_Time_Favorites_(Sarah_Vaughan_album)"">All Time Favorites By</a>, released in 1963 on <a href=""https://en.wikipedia.org/wiki/Intakt_Records"">Intakt Records</a>, compiles <a href=""https://en.wikipedia.org/wiki/Sarah_Vaughan"">Sarah Vaughan</a>'s timeless standards in her signature bebop-infused style, blending rich contralto vocals with scat improvisation and emotional depth. Key tracks highlight her jazz prowess on classics like ""<a href=""https://en.wikipedia.org/wiki/All_of_Me_(jazz_standard)"">All of Me</a>."" This collection underscores her mastery, cementing her as a bebop vocal icon in jazz history.",Mercury Wing,Cover Artists Unknown,335,false,true,IMG_7914.png
52c30065-48bb-43c5-9e0d-eca905694235,None,Jaco Pastorius,1976,https://is1-ssl.mzstatic.com/image/thumb/Features/v4/3b/d2/86/3bd286ec-f795-eec5-1ac9-21b74eb628b4/V4HttpAssetRepositoryClient-ticket.ewthbwge.jpg-8987273094867584165.jpg/600x600bb.jpg,https://open.spotify.com/album/6SsT4Zyev0zS7eocL0B72m,https://music.apple.com/us/album/the-essential-jaco-pastorius/257574248?uo=4,"<a href=""https://en.wikipedia.org/wiki/Jaco_Pastorius"">Jaco Pastorius</a>, born John Francis Anthony Pastorius III in 1951 in Norristown, Pennsylvania, revolutionized jazz bass with his fretless electric technique, harmonics, and fusion style. Starting as a drummer, he joined <a href=""https://en.wikipedia.org/wiki/Weather_Report"">Weather Report</a> in 1976, shining on <a href=""https://en.wikipedia.org/wiki/Heavy_Weather_(album)"">Heavy Weather</a>'s ""Birdland."" His debut solo album and collaborations with <a href=""https://en.wikipedia.org/wiki/Pat_Metheny"">Pat Metheny</a>, <a href=""https://en.wikipedia.org/wiki/Joni_Mitchell"">Joni Mitchell</a>, and <a href=""https://en.wikipedia.org/wiki/Herbie_Hancock"">Herbie Hancock</a> cemented his legacy as one of jazz's greatest bassists before his tragic death in 1987.","I notice the query asks me to write about an album titled ""None"" (1976) by <a href=""https://en.wikipedia.org/wiki/Jaco_Pastorius"">Jaco Pastorius</a>, but this album doesn't exist. The search results refer to his self-titled debut <a href=""https://en.wikipedia.org/wiki/Jaco_Pastorius_(album)"">Jaco Pastorius</a> from 1976. Based on the available information, here's a summary of his actual debut: <a href=""https://en.wikipedia.org/wiki/Jaco_Pastorius_(album)"">Jaco Pastorius</a>'s self-titled 1976 debut showcases groove jazz with funk and world music influences, featuring his virtuosic fretless bass work alongside jazz luminaries. Opening with a groundbreaking rendition of <a href=""https://en.wikipedia.org/wiki/Miles_Davis"">""Donna Lee,""</a> the album blends sophisticated compositions like ""Continuum"" and ""Kuru/Speak Like a Child"" that establish bass as a melodic lead instrument rather than rhythm support.",Epic,"Anthony Maggiore, Ed Lee (Design), Don Hunstein (Photo)",336,true,true,IMG_7915.png
